ds;aerolinea;yhat;yhat_lower;yhat_upper
2021-04-30;Avianca;172,00514020853055;-46,247988975543024;386,86821153944487
2021-05-31;Avianca;139,0928212176442;-66,70549672933339;352,5493389228607
2021-06-30;Avianca;141,84105596016727;-53,23291003809976;342,01251934127515
2021-07-31;Avianca;147,44406323632697;-43,70913837377744;348,73078024792085
2021-08-31;Avianca;152,89124956194684;-58,159292999153934;355,3614379812829
2021-09-30;Avianca;136,9284975809414;-66,83912385414577;357,47800819446456
2021-10-31;Avianca;144,1735656887543;-55,7261099279985;343,65910154579024
2021-11-30;Avianca;161,25437826533354;-41,32500312777362;361,7751819253411
2021-12-31;Avianca;212,8065999427718;2,001861790523916;416,3783781869022
2022-01-31;Avianca;189,55291265808813;-27,915307388939233;390,44638477690734
2022-02-28;Avianca;153,4977727927377;-35,726759567209605;363,97857866935806
2022-03-31;Avianca;150,32196714217233;-64,24559083765476;367,39042883226534
2022-04-30;Avianca;120,21857087572229;-77,69179053431164;326,0876203546348
2022-05-31;Avianca;103,62271665157408;-102,81028539502886;305,8928700931549
2022-06-30;Avianca;81,14828736327502;-124,08939613502038;301,5320253225802
2022-07-31;Avianca;90,15057302458598;-116,69999172663951;290,9882175320082
2022-08-31;Avianca;100,98024892871078;-97,38049097727294;310,2948196578823
2022-09-30;Avianca;86,08149187014324;-123,40414992413041;296,89006214894863
2022-10-31;Avianca;105,88177212533331;-97,06542943332765;321,17419990078696
2022-11-30;Avianca;113,1613048899311;-104,61556103389609;325,6720430966652
2022-12-31;Avianca;146,52387113536793;-54,536706283845874;346,6502731680916
2023-01-31;Avianca;144,3527141099923;-73,42694635952692;349,34595740686365
2023-02-28;Avianca;100,68153343540104;-102,71806271563987;323,6933170807567
2023-03-31;Avianca;100,79432395577649;-102,05594250493616;327,20818115794873
2023-04-30;Avianca;68,57919204095066;-145,56364366088187;284,98871060495406
2023-05-31;Avianca;67,99401001441522;-140,90140579867673;290,4042805000499
2023-06-30;Avianca;20,161914148290165;-201,19118841371332;241,02934643382514
2023-07-31;Avianca;32,93838447951946;-166,609909275827;223,1329287143088
2023-08-31;Avianca;49,245593031171374;-157,8335872984505;266,0427813635368
2023-09-30;Avianca;35,47379013683594;-160,98314040530718;260,19524169266697
2023-10-31;Avianca;67,59422054693422;-136,7057547832157;269,3890211090984
2023-11-30;Avianca;64,68857280784698;-147,8574622573385;289,3389706309561
2023-12-31;Avianca;80,19294157527959;-131,1306713965876;283,45839645155814
2024-01-31;Avianca;99,30353678575679;-101,46607954818623;306,56494139314145
2024-02-29;Avianca;56,647471425645236;-152,2828186562794;269,320610291423
2024-03-31;Avianca;47,020589948623766;-163,56669841373247;261,2909203744562
2024-04-30;Avianca;21,38619288586191;-165,7985137476735;246,7913237906323
2024-05-31;Avianca;-28,135617815768214;-242,1895924835013;171,07740080948494
2024-06-30;Avianca;-0,32417901250484604;-199,00914366943;205,73620568580918
2024-07-31;Avianca;2,254305695199662;-203,10755946544023;214,0547989444833
2024-08-31;Avianca;2,4220170884951138;-209,62975378002344;209,59136941665662
2024-09-30;Avianca;-14,5342923872444;-220,01446750214535;196,00905710947046
2024-10-31;Avianca;-20,06713976472586;-230,2759874560759;203,9119635986226
2024-11-30;Avianca;6,417629627346919;-206,54939555110573;206,39182503234295
2024-12-31;Avianca;76,47272199261246;-140,42861426260987;274,3967588233852
2017-01-31;Copa Airlines;282,6886410591851;101,25386541912658;454,93381831562493
2017-02-28;Copa Airlines;322,7078965043705;131,2201517259378;514,8929739564815
2017-03-31;Copa Airlines;322,4945957078751;145,6817207687052;498,8217122356449
2017-04-30;Copa Airlines;263,78077633982934;80,30151543217843;447,2031691088728
2017-05-31;Copa Airlines;234,7312170979985;45,69394408177303;411,02742744492286
2017-06-30;Copa Airlines;247,31410740409865;77,54300286769687;435,272709038385
2017-07-31;Copa Airlines;265,19827978898263;90,52681749607851;437,5813021782798
2017-08-31;Copa Airlines;285,0668128098193;106,02217836415304;464,28025423722164
2017-09-30;Copa Airlines;275,4721389502348;86,63116083177918;453,4671559608096
2017-10-31;Copa Airlines;274,7425980167036;90,44217539677877;453,8249504642296
2017-11-30;Copa Airlines;265,2447406757585;81,39841289238692;448,16062640496136
2017-12-31;Copa Airlines;298,750754371664;115,12997565919717;471,5499274947902
2018-01-31;Copa Airlines;312,7464149580214;133,32584454415786;502,08600211089265
2018-02-28;Copa Airlines;280,9083822079316;97,06990344114348;462,141710948171
2018-03-31;Copa Airlines;299,8163098176512;114,75157203958601;491,9775461743564
2018-04-30;Copa Airlines;269,8268312385498;82,27923193824087;458,8201602500701
2018-05-31;Copa Airlines;269,3265498078146;80,05198059581429;453,78810323428155
2018-06-30;Copa Airlines;251,49682254460544;67,81509593083227;434,0074228707095
2018-07-31;Copa Airlines;263,51111008012344;71,8457433834594;436,41882690975706
2018-08-31;Copa Airlines;272,45274059626104;88,64394861697447;442,2177537456638
2018-09-30;Copa Airlines;258,25703963137573;82,45697338207803;441,46431505989494
2018-10-31;Copa Airlines;269,84298799255265;81,17001653005114;450,92477214304677
2018-11-30;Copa Airlines;273,7706635969652;101,44862101771302;464,22486169828767
2018-12-31;Copa Airlines;319,15872536341834;133,95827882962612;496,6938920474971
2019-01-31;Copa Airlines;341,89743648986064;144,00979078796985;508,5102491675972
2019-02-28;Copa Airlines;238,5348295870742;56,12950711000013;411,263234844346
2019-03-31;Copa Airlines;277,8600013532923;91,547831232511;460,4236834293083
2019-04-30;Copa Airlines;276,90587411313294;81,03620978816285;455,4168788308812
2019-05-31;Copa Airlines;304,07753434020907;128,26275739316986;492,3874300971513
2019-06-30;Copa Airlines;255,04327975829943;71,82221305932386;426,7687808938678
2019-07-31;Copa Airlines;261,2586015811267;83,60464190981784;454,1944373326697
2019-08-31;Copa Airlines;259,484791691416;68,54992025699548;448,077839368103
2019-09-30;Copa Airlines;241,28021327611668;58,88157150847318;426,71709722942893
2019-10-31;Copa Airlines;265,5425816206831;77,63418584654056;455,22637855362115
2019-11-30;Copa Airlines;282,8421950072912;93,83009305539075;471,58785986404666
2019-12-31;Copa Airlines;339,6745935627675;172,70025154139222;505,48132203769717
2020-01-31;Copa Airlines;370,10791164059833;177,11067484920628;552,8982963133859
2020-02-29;Copa Airlines;363,2736645381889;166,20905416393998;540,498921300124
2020-03-31;Copa Airlines;345,2495912164716;170,36608817758636;527,2293107984837
2020-04-30;Copa Airlines;258,17257826137563;88,78245518957833;436,6788487160924
2020-05-31;Copa Airlines;199,7325704269511;17,933705735331706;385,26529639383455
2020-06-30;Copa Airlines;241,90795429598165;62,040124174145035;423,6302384793458
2020-07-31;Copa Airlines;265,71564684946486;67,58034946472323;445,85000236072517
2020-08-31;Copa Airlines;296,70659496821617;107,31496660272104;471,62255631078193
2020-09-30;Copa Airlines;292,3014454166991;110,15972513524842;476,56349694356453
2020-10-31;Copa Airlines;279,6388666617894;93,60788111190244;452,03150376843115
2020-11-30;Copa Airlines;256,6924458826487;68,68538815854322;440,42752471659276
2020-12-31;Copa Airlines;277,90154018245937;107,48709310548416;461,31097965689605
2021-01-31;Copa Airlines;282,10726169478994;102,16269986344427;456,89306342369235
2021-02-28;Copa Airlines;322,13064343028174;135,7849095342343;500,75163163934315
2021-03-31;Copa Airlines;321,9219110271127;152,99250944477564;503,9451668418507
2021-04-30;Copa Airlines;263,2132184397531;77,59606285604008;457,1126333626442
2021-05-31;Copa Airlines;234,16895686910314;54,85150216121713;413,6597327295871
2021-06-30;Copa Airlines;246,75926532190542;43,75216898977324;421,42028061942045
2021-07-31;Copa Airlines;264,65110312491703;80,47663766948216;438,4564147237537
2021-08-31;Copa Airlines;284,52730156209856;101,11522820668061;468,98734380391085
2021-09-30;Copa Airlines;274,94067098253606;93,35375135721682;452,35938342278746
2021-10-31;Copa Airlines;274,21944144102923;80,20273770614149;464,1399256425888
2021-11-30;Copa Airlines;264,72962738299805;75,71824083774074;449,37687606907053
2021-12-31;Copa Airlines;298,2439566859636;121,4738566807303;473,4464312146919
2022-01-31;Copa Airlines;312,24793287941975;128,67879616030402;499,030530029512
2022-02-28;Copa Airlines;280,41741099954555;102,26763499788983;468,56475416119747
2022-03-31;Copa Airlines;299,3336542156625;98,0632481370975;485,79170767318334
2022-04-30;Copa Airlines;269,35222299372003;72,37243196761514;446,1527722273166
2022-05-31;Copa Airlines;268,860277005371;79,49452692752334;445,20769674902607
2022-06-30;Copa Airlines;251,0386162993316;77,74463876929438;437,7710491032404
2022-07-31;Copa Airlines;263,061239276975;87,49134003421533;451,241781725676
2022-08-31;Copa Airlines;272,0112052453;73,01223513506005;465,55534803407545
2022-09-30;Copa Airlines;257,8235708441867;67,50196374079547;434,58687017855874
2022-10-31;Copa Airlines;269,4178546549285;84,67686776317952;453,3130074089807
2022-11-30;Copa Airlines;273,3535968221675;93,54644217686808;457,1472640536374
2022-12-31;Copa Airlines;318,74999403921817;138,58105891722957;507,1302584490485
2023-01-31;Copa Airlines;341,49704061578177;138,203445209123;519,5070366669415
2023-02-28;Copa Airlines;238,14196250709085;61,489852931535935;416,3712483075275
2023-03-31;Copa Airlines;277,4754697267567;97,16666116205671;455,4558023383898
2023-04-30;Copa Airlines;276,5294090551105;95,18207072097151;459,3780581966757
2023-05-31;Copa Airlines;303,7094047358591;122,52594542351943;488,3527524203452
2023-06-30;Copa Airlines;254,68321671996375;70,37213471809304;441,77886314223025
2023-07-31;Copa Airlines;260,906873994415;70,42645803447412;443,4477916126426
2023-08-31;Copa Airlines;259,1413995585858;76,02811791648399;453,873948801906
2023-09-30;Copa Airlines;240,94488771167045;59,02911032542572;420,1698529525336
2023-10-31;Copa Airlines;265,2155915103244;80,40631932270209;443,23873529491
2023-11-30;Copa Airlines;282,52327145990125;89,90936842321868;453,47376015562463
2023-12-31;Copa Airlines;339,3640054637844;165,21213335354264;518,4058567900514
2024-01-31;Copa Airlines;369,8056589895791;188,31879604213825;555,7597692152334
2024-02-29;Copa Airlines;362,9792095612404;174,44157828286112;546,7192085635162
2024-03-31;Copa Airlines;344,9634716842577;165,32328309474553;521,9231766970548
2024-04-30;Copa Airlines;257,89452528880184;78,30308502976472;445,1157418452496
2024-05-31;Copa Airlines;199,46109894670934;11,636856659996774;374,15122459813966
2024-06-30;Copa Airlines;241,64285200186853;69,94789377219828;433,2894302952436
2024-07-31;Copa Airlines;265,45701190502825;90,96676695974902;453,16632953694057
2024-08-31;Copa Airlines;296,4544273735834;118,88478563243201;487,9113529340304
2024-09-30;Copa Airlines;292,055536548054;100,3138065389064;479,00951339904765
2024-10-31;Copa Airlines;279,3974776646387;111,14443556805895;471,5539310301152
2024-11-30;Copa Airlines;256,455430955142;67,99012614702416;445,50017559445484
2024-12-31;Copa Airlines;277,6690451263205;97,57838290600243;455,075568011464
2018-01-31;Flybondi;182,59125577176894;-416,37680326981916;831,1308329500837
2018-02-28;Flybondi;141,20188207079775;-473,5410925482058;745,6563631967308
2018-03-31;Flybondi;263,608340282934;-364,85346489586334;846,3581115349883
2018-04-30;Flybondi;195,63558917845563;-452,65215462923004;840,7617501941581
2018-05-31;Flybondi;142,94990813381708;-458,8984307228788;807,494513628746
2018-06-30;Flybondi;138,74613558290224;-481,58815694304747;742,6876240472435
2018-07-31;Flybondi;195,20465500313017;-434,83019687409427;785,4858212314493
2018-08-31;Flybondi;345,06711286377555;-264,24509263425205;933,1571923926248
2018-09-30;Flybondi;263,7330034099578;-310,41696893975626;910,9915961917824
2018-10-31;Flybondi;390,0026721964157;-264,8324971315207;959,7573063498651
2018-11-30;Flybondi;398,21761776413393;-238,84603286375543;975,69190613593
2018-12-31;Flybondi;497,30204155194974;-168,03096646305772;1084,1769122590313
2019-01-31;Flybondi;466,46161864690043;-117,266656022642;1104,0733161137764
2019-02-28;Flybondi;276,30437867499495;-286,3591696496834;849,3383903371558
2019-03-31;Flybondi;521,329061151429;-117,3569211967564;1105,1892514359217
2019-04-30;Flybondi;499,97337072998556;-99,96298551789098;1174,6376697265769
2019-05-31;Flybondi;479,38797068784186;-160,60381315056156;1108,2994219962338
2019-06-30;Flybondi;380,7423896059989;-224,83955935303794;984,189638826672
2019-07-31;Flybondi;448,45240780725464;-147,5043777681898;1054,8211227287532
2019-08-31;Flybondi;588,3020827244495;-46,47643185837199;1194,7174497814108
2019-09-30;Flybondi;444,48436745433503;-134,22524632759706;1091,5555925356498
2019-10-31;Flybondi;680,7005544892374;40,1405341231691;1319,1057016140514
2019-11-30;Flybondi;706,0815614991211;76,37994884454737;1336,6332489801678
2019-12-31;Flybondi;814,2363442031672;208,96361985085963;1423,8001916792653
2020-01-31;Flybondi;747,5138707897297;104,72893438387094;1347,249014309033
2020-02-29;Flybondi;915,8126180831307;329,34584794161344;1515,0366829597824
2020-03-31;Flybondi;800,7934291447202;220,6668973434401;1411,7398994746538
2020-04-30;Flybondi;636,5953101084222;-3,4100330553876335;1249,5815054053965
2020-05-31;Flybondi;512,8814444702004;-140,51150606594652;1110,31682975614
2020-06-30;Flybondi;694,4721472369513;32,73204938502828;1297,6868267648465
2020-07-31;Flybondi;730,6315463382333;98,36811169219496;1375,4070186942797
2020-08-31;Flybondi;900,132775634045;332,38570496851355;1508,3843214468118
2020-09-30;Flybondi;950,435386823992;257,61181414464096;1558,395191336113
2020-10-31;Flybondi;860,180361612404;281,229438052281;1418,7135988689608
2020-11-30;Flybondi;829,1880290121891;209,90194039899464;1490,1466842130624
2020-12-31;Flybondi;904,9044810024152;323,7986977728346;1523,9799870686297
2021-01-31;Flybondi;940,6820507015576;354,99774921465854;1522,8837376450003
2021-02-28;Flybondi;1051,0447593916188;458,43227584245915;1669,0951723752466
2021-03-31;Flybondi;1053,4451128170608;436,3651740622362;1665,4820361475352
2021-04-30;Flybondi;937,8822520076369;336,86578861430314;1622,8434221491266
2021-05-31;Flybondi;850,8712421905873;231,61273155027425;1497,9888509954299
2021-06-30;Flybondi;940,1869540860112;332,3553968382916;1536,3569730612492
2021-07-31;Flybondi;986,2109128678925;357,7624115323758;1616,1900794681535
2021-08-31;Flybondi;1146,0546658117394;536,5241555952747;1784,3437018921907
2021-09-30;Flybondi;1129,5245121362307;465,1565637934023;1749,1574571332742
2021-10-31;Flybondi;1147,0154584878576;538,5041233938417;1817,676173058321
2021-11-30;Flybondi;1136,5017514149883;497,1137848593919;1739,1981689164045
2021-12-31;Flybondi;1224,8579353560215;596,7646398970604;1836,9512343557503
2022-01-31;Flybondi;1228,2903485473762;621,4499188123316;1839,0091495133906
2022-02-28;Flybondi;1186,9892918204305;592,7755111905404;1793,756066346608
2022-03-31;Flybondi;1309,4935295421162;688,8610527023645;1941,39165042887
2022-04-30;Flybondi;1241,6207426948915;599,6468565431414;1884,4048288159433
2022-05-31;Flybondi;1189,0383580494326;580,7073257255022;1805,1778442776556
2022-06-30;Flybondi;1184,93505292121;571,5104497638943;1786,197507082861
2022-07-31;Flybondi;1241,4973886558078;666,0915162362143;1842,8016284212993
2022-08-31;Flybondi;1391,4686605241704;812,860430657005;2028,0989952829364
2022-09-30;Flybondi;1310,2398549450152;702,7719925342656;1947,3641181988417
2022-10-31;Flybondi;1436,6183377366656;821,5296713399041;2033,038911961465
2022-11-30;Flybondi;1444,9385871747877;848,6681061169354;2054,8388772196145
2022-12-31;Flybondi;1544,1318249633723;849,4790494354739;2166,135439943086
2023-01-31;Flybondi;1513,4002160426037;935,9447007003546;2115,3116974259074
2023-02-28;Flybondi;1323,3412596719647;707,5104004829686;1926,4950739434285
2023-03-31;Flybondi;1568,4747561353;996,4536771801597;2181,5910290406505
2023-04-30;Flybondi;1547,2243695777324;890,8844057266637;2164,9847203897493
2023-05-31;Flybondi;1526,7477835270147;905,3866873903859;2142,754762071017
2023-06-30;Flybondi;1428,2075063082107;840,0254279850006;2059,346460494953
2023-07-31;Flybondi;1496,0263385026249;883,8980393931403;2099,6776574092883
2023-08-31;Flybondi;1635,984827412582;1055,6243659660906;2276,8523990904105
2023-09-30;Flybondi;1492,27241598155;860,7358473963023;2108,883948789445
2023-10-31;Flybondi;1728,597416984257;1127,3351187548699;2363,6122284697553
2023-11-30;Flybondi;1754,0825292174477;1131,0001552221613;2350,446551385073
2023-12-31;Flybondi;1862,3448873184116;1227,1657448253577;2474,647172490248
2024-01-31;Flybondi;1795,7299893012641;1158,1855262281965;2427,4375157623335
2024-02-29;Flybondi;1964,1293673976995;1322,0713575205925;2634,946143230305
2024-03-31;Flybondi;1849,2177493184822;1274,8710798267716;2444,5074073885985
2024-04-30;Flybondi;1685,1165538022499;1100,0256717123827;2286,8516822560805
2024-05-31;Flybondi;1561,5028424680045;959,9157880028016;2145,368266685111
2024-06-30;Flybondi;1743,189216900805;1164,764683164668;2343,17225822159
2024-07-31;Flybondi;1779,4474767239617;1167,042354003853;2375,3954401167553
2024-08-31;Flybondi;1949,0475667417315;1290,6449921053497;2554,5651290846613
2024-09-30;Flybondi;1999,436372890305;1388,9725937775831;2620,254710883202
2024-10-31;Flybondi;1909,2704158011863;1301,669682442378;2538,998313481304
2024-11-30;Flybondi;1878,3512380126351;1258,9081034998385;2483,8647938333993
2024-12-31;Flybondi;1954,1432833068782;1298,7486261170395;2557,2256102096885
2017-01-31;Gol Transportes Aéreos;656,91785568286;357,13240155987705;930,8208738304745
2017-02-28;Gol Transportes Aéreos;786,9311907683156;489,4489279749926;1061,2019084655078
2017-03-31;Gol Transportes Aéreos;725,7716678160889;445,10116507592727;1019,7607885650531
2017-04-30;Gol Transportes Aéreos;599,702296882607;310,20240287220275;905,9811848819263
2017-05-31;Gol Transportes Aéreos;493,9653210173944;213,39272159999103;806,3007528393516
2017-06-30;Gol Transportes Aéreos;501,4137442323584;235,80448234976748;795,8215079098939
2017-07-31;Gol Transportes Aéreos;602,0201008620984;285,67936602455336;880,5565447195888
2017-08-31;Gol Transportes Aéreos;611,3125138887488;313,06907598509605;873,2575558612994
2017-09-30;Gol Transportes Aéreos;615,3842437721742;325,421144295283;913,4829833732831
2017-10-31;Gol Transportes Aéreos;613,6577928073166;334,76676765012786;896,9876417901003
2017-11-30;Gol Transportes Aéreos;580,2434045290283;270,09322279696397;854,5689119855102
2017-12-31;Gol Transportes Aéreos;597,787799399315;310,1378642903427;907,7050841890339
2018-01-31;Gol Transportes Aéreos;709,3025653974075;409,2187730737104;995,8928399730621
2018-02-28;Gol Transportes Aéreos;597,2151948658018;275,4301836429189;876,3567911830241
2018-03-31;Gol Transportes Aéreos;603,0410238051253;307,61672729469484;881,0368385053207
2018-04-30;Gol Transportes Aéreos;534,1119112467902;235,74185466951806;803,7326760845051
2018-05-31;Gol Transportes Aéreos;485,6718888723266;193,6848714413308;771,4401755027127
2018-06-30;Gol Transportes Aéreos;460,9302773434291;151,72179480706828;738,4353723616985
2018-07-31;Gol Transportes Aéreos;544,2353797490824;250,62929187035834;832,9296218185127
2018-08-31;Gol Transportes Aéreos;519,6702310543753;222,71633159601072;793,7623172914886
2018-09-30;Gol Transportes Aéreos;503,2968429701423;233,17487717454415;791,9425263631664
2018-10-31;Gol Transportes Aéreos;520,4254814535406;224,25081598258186;816,981360663437
2018-11-30;Gol Transportes Aéreos;506,77820568111133;213,00331296397326;813,1448646611425
2018-12-31;Gol Transportes Aéreos;576,7959724467642;274,29183418240615;864,2724398137442
2019-01-31;Gol Transportes Aéreos;759,5335347186543;472,75002991552816;1066,8825631787554
2019-02-28;Gol Transportes Aéreos;405,4102396336364;117,16288770979463;695,3185405752464
2019-03-31;Gol Transportes Aéreos;481,86379331331744;159,1797224655441;769,9969252621969
2019-04-30;Gol Transportes Aéreos;470,83543575521946;180,59218492939664;750,1195484084058
2019-05-31;Gol Transportes Aéreos;478,30043756653987;202,15388198863235;777,9606958218067
2019-06-30;Gol Transportes Aéreos;419,5513837004428;148,27308679539186;685,1712853591794
2019-07-31;Gol Transportes Aéreos;484,9994625972265;180,2009077318717;771,852810661053
2019-08-31;Gol Transportes Aéreos;426,7814706100077;115,80223399810566;703,0665011589747
2019-09-30;Gol Transportes Aéreos;391,26329158426216;121,8479011475683;698,9936411928012
2019-10-31;Gol Transportes Aéreos;428,2813065820792;126,15156374493529;709,9767080925533
2019-11-30;Gol Transportes Aéreos;435,0813647855729;126,26859737389418;734,9072215775997
2019-12-31;Gol Transportes Aéreos;557,2136164708121;274,2196594206869;850,8845364441836
2020-01-31;Gol Transportes Aéreos;807,4731702586304;516,528906457585;1104,2924748570074
2020-02-29;Gol Transportes Aéreos;696,7614463813446;402,41126546859596;987,1784297883153
2020-03-31;Gol Transportes Aéreos;572,2988926895497;268,82775748604485;876,5899037779361
2020-04-30;Gol Transportes Aéreos;389,9575430934907;102,51551319565557;678,7697218647613
2020-05-31;Gol Transportes Aéreos;225,6103006433906;-56,018295828984016;515,3713017503112
2020-06-30;Gol Transportes Aéreos;263,40786427327373;-21,96540415683626;551,1720057615464
2020-07-31;Gol Transportes Aéreos;380,7260307563554;94,02546637657136;669,3869654166008
2020-08-31;Gol Transportes Aéreos;424,0333967423752;150,22628952360324;714,8162338513382
2020-09-30;Gol Transportes Aéreos;449,8249609401034;148,16278473699646;765,0935176508578
2020-10-31;Gol Transportes Aéreos;430,31144934572995;139,91032072546562;737,3092455093998
2020-11-30;Gol Transportes Aéreos;377,87516671464624;92,79715643376572;680,8702436666124
2020-12-31;Gol Transportes Aéreos;342,6828139180109;51,562400577175225;629,8850814398918
2021-01-31;Gol Transportes Aéreos;379,33289241350184;91,23033453389034;655,1153084510511
2021-02-28;Gol Transportes Aéreos;509,360631353863;202,72427103173834;796,7154036201547
2021-03-31;Gol Transportes Aéreos;448,217055528127;174,1172661480731;745,2481508740109
2021-04-30;Gol Transportes Aéreos;322,16915995071497;43,196988324935745;601,0585281477511
2021-05-31;Gol Transportes Aéreos;216,45437528890204;-64,5697709841188;502,0660942151555
2021-06-30;Gol Transportes Aéreos;223,92929751773275;-38,745788968277765;516,0775746091575
2021-07-31;Gol Transportes Aéreos;324,56303646131033;19,226188714002255;611,3814725729967
2021-08-31;Gol Transportes Aéreos;333,8828317948946;43,41597359531784;618,1205769104209
2021-09-30;Gol Transportes Aéreos;337,98332872918587;43,535376953698446;625,2405252620654
2021-10-31;Gol Transportes Aéreos;336,2866037303165;40,33238155892316;610,1720578344397
2021-11-30;Gol Transportes Aéreos;302,9009825165913;22,37584578054661;585,6691828584986
2021-12-31;Gol Transportes Aéreos;320,48234034572977;40,36478700837606;618,8575550678465
2022-01-31;Gol Transportes Aéreos;432,0340693218673;134,63182643913072;706,6411076839889
2022-02-28;Gol Transportes Aéreos;319,980084703918;37,110972817136954;620,7373076008346
2022-03-31;Gol Transportes Aéreos;325,8492094924826;47,90585582636275;605,3624142353165
2022-04-30;Gol Transportes Aéreos;256,9619961440728;-53,84628686622678;543,0511961617908
2022-05-31;Gol Transportes Aéreos;208,56607113618787;-97,1942007616318;499,4868481890716
2022-06-30;Gol Transportes Aéreos;183,86713447867265;-93,9490991608887;472,5886383537883
2022-07-31;Gol Transportes Aéreos;267,2163342520478;-33,2766447833153;553,5679524849993
2022-08-31;Gol Transportes Aéreos;242,69705985506033;-57,94062245031901;537,9407529367213
2022-09-30;Gol Transportes Aéreos;226,368066262887;-85,5465946224568;503,1706838593774
2022-10-31;Gol Transportes Aéreos;243,54257905547456;-55,856175147098185;554,9301699309441
2022-11-30;Gol Transportes Aéreos;229,93969861669746;-61,708280110756185;519,4798860786257
2022-12-31;Gol Transportes Aéreos;300,00334054475775;4,5006947209000545;585,5489653868541
2023-01-31;Gol Transportes Aéreos;482,78677797772673;179,85023357546126;776,0802685524787
2023-02-28;Gol Transportes Aéreos;128,70491852382932;-180,60864970545504;414,8237038416071
2023-03-31;Gol Transportes Aéreos;205,2043473653673;-105,7599340168597;477,9475378048159
2023-04-30;Gol Transportes Aéreos;194,2203851267297;-124,83645297770337;493,4585210126415
2023-05-31;Gol Transportes Aéreos;201,73126210041087;-90,41268287106202;500,3726087389145
2023-06-30;Gol Transportes Aéreos;143,0266035600051;-122,85614654953606;433,18744260864185
2023-07-31;Gol Transportes Aéreos;208,52055762631704;-87,6195558912131;488,9188557080479
2023-08-31;Gol Transportes Aéreos;150,34844078343608;-137,74602850236826;453,1449528947668
2023-09-30;Gol Transportes Aéreos;114,87465705868573;-177,32717937820757;399,2972810666252
2023-10-31;Gol Transportes Aéreos;151,9385472011671;-141,1802405409713;451,1521128799775
2023-11-30;Gol Transportes Aéreos;158,78300069601008;-123,72857598454559;444,8456865237443
2023-12-31;Gol Transportes Aéreos;280,9611275161767;-9,125225317244032;588,9991647168116
2024-01-31;Gol Transportes Aéreos;531,2665564373749;244,29220254301558;834,3781102191939
2024-02-29;Gol Transportes Aéreos;420,59735490212836;121,65942440048623;717,0692701128459
2024-03-31;Gol Transportes Aéreos;296,180256127107;12,958148115722844;590,7823744862006
2024-04-30;Gol Transportes Aéreos;113,88289516091402;-181,30404968759254;409,31324017348686
2024-05-31;Gol Transportes Aéreos;-50,41892228292929;-342,82945510789693;225,96657774786772
2024-06-30;Gol Transportes Aéreos;-12,577398968780983;-298,8966186457402;286,80659310366457
2024-07-31;Gol Transportes Aéreos;104,7792068724397;-175,24432661703182;397,8850847350236
2024-08-31;Gol Transportes Aéreos;148,12501221699318;-168,35863590086325;408,9473722065639
2024-09-30;Gol Transportes Aéreos;173,95377579464144;-109,07422348859197;483,9499637124434
2024-10-31;Gol Transportes Aéreos;154,47588831589331;-148,24577632939344;436,7655935312691
2024-11-30;Gol Transportes Aéreos;102,07408063672229;-206,04444526485088;396,2353899255458
2024-12-31;Gol Transportes Aéreos;66,91735195583583;-222,72387918818816;352,9674064284898
2018-12-31;JetSMART Airlines;41,124319627055826;-325,619762393804;433,23767588733847
2019-01-31;JetSMART Airlines;108,13186248450948;-284,0408882023301;489,0567677844332
2019-02-28;JetSMART Airlines;-15,616666295807562;-399,2092578687905;334,02011162704633
2019-03-31;JetSMART Airlines;22,15531998766214;-356,5710664178024;396,4815985715717
2019-04-30;JetSMART Airlines;14,991320100374693;-374,81439671118676;369,9937205847009
2019-05-31;JetSMART Airlines;70,17675814571422;-326,92089611845984;440,0707729011681
2019-06-30;JetSMART Airlines;6,071102240876797;-353,7036121784596;365,2230842481485
2019-07-31;JetSMART Airlines;259,435859455623;-95,63331615095841;608,0955102603709
2019-08-31;JetSMART Airlines;201,73691341179304;-144,5081233821863;587,9484377969836
2019-09-30;JetSMART Airlines;158,47974585835976;-213,69841645071193;508,14230271776097
2019-10-31;JetSMART Airlines;262,11590165633555;-103,50892516139203;646,2207281243064
2019-11-30;JetSMART Airlines;314,77841647735306;-68,58889241625549;671,2273843872036
2019-12-31;JetSMART Airlines;404,7553036327391;59,840588067591106;774,0463851984201
2020-01-31;JetSMART Airlines;418,44308561511815;28,09448348104901;774,6709086747297
2020-02-29;JetSMART Airlines;431,1381524177116;63,81842080181184;822,2933370200955
2020-03-31;JetSMART Airlines;405,34564297893513;31,334720138876424;760,6891348998744
2020-04-30;JetSMART Airlines;236,7881749523289;-135,79858833457195;613,8970998963734
2020-05-31;JetSMART Airlines;311,97399851663715;-48,077291671417704;707,9438591775789
2020-06-30;JetSMART Airlines;376,7715309061088;-15,567345064668253;751,9672690662396
2020-07-31;JetSMART Airlines;500,8157168172879;131,01078077195868;888,742940844935
2020-08-31;JetSMART Airlines;614,6543048552643;233,26240125035457;994,7772186174375
2020-09-30;JetSMART Airlines;586,5798160812228;202,15274117754635;955,4325212584283
2020-10-31;JetSMART Airlines;574,8451079097217;197,34489855299068;948,771398876744
2020-11-30;JetSMART Airlines;549,578876013718;173,1536232400518;922,8868261550812
2020-12-31;JetSMART Airlines;601,625866969944;215,87545233054513;973,4583614643275
2021-01-31;JetSMART Airlines;773,4114599053601;389,3653095885641;1126,1782804290535
