ds;aerolinea;yhat;yhat_lower;yhat_upper
2021-01-31;Avianca;30056,60275762681;9862,592333979133;47879,23323155389
2021-02-28;Avianca;30533,860745383503;11055,84282175351;49889,06841803906
2021-03-31;Avianca;28971,432922244134;9591,298897738878;49529,325168144474
2021-04-30;Avianca;24373,06402531775;5225,228215512746;44101,451502819335
2021-05-31;Avianca;21927,47146409024;1081,4393533999034;42991,99604006054
2021-06-30;Avianca;20973,468300235323;384,50004363101095;40782,29963057343
2021-07-31;Avianca;21773,628394711523;1291,3073756355816;40096,18362348744
2021-08-31;Avianca;22487,62040664645;3003,0327041535706;43024,75860223399
2021-09-30;Avianca;21775,166207801845;1516,2820536641386;40533,795363906254
2021-10-31;Avianca;22456,4935090905;2210,1127208444013;43136,4720587986
2021-11-30;Avianca;24865,335223468253;5990,099575086054;44522,1020802676
2021-12-31;Avianca;26478,328923374815;6161,885117049738;46427,57724190625
2022-01-31;Avianca;27109,302548703356;5950,545934467956;46513,632249510774
2022-02-28;Avianca;23350,770826722142;3254,050415999327;42406,96829870493
2022-03-31;Avianca;24197,33752538759;4843,250622843496;42438,55769218848
2022-04-30;Avianca;20676,938984123055;466,85129025754895;40379,48630755519
2022-05-31;Avianca;20958,846228097344;1297,0606076864747;39095,25539283868
2022-06-30;Avianca;16050,13682135679;-3637,5896609134306;35835,7153628083
2022-07-31;Avianca;16808,604278192135;-2947,2765647407628;36260,42961634097
2022-08-31;Avianca;17108,905106336348;-1783,4637490772436;36675,29501525674
2022-09-30;Avianca;16579,290628424067;-2161,2311230331666;35685,762605895
2022-10-31;Avianca;19006,05271215334;423,4246412222688;39725,557750100365
2022-11-30;Avianca;21956,183327709867;3352,093851777798;42408,52849338208
2022-12-31;Avianca;22543,778347717445;3556,7703726253917;43148,548624020914
2023-01-31;Avianca;24112,13376778054;3782,437854527338;43868,048791608366
2023-02-28;Avianca;16163,197897897551;-5340,296470321514;37520,98133986625
2023-03-31;Avianca;19487,54205529048;-935,396080181813;38534,58055031808
2023-04-30;Avianca;17046,972285669755;-3320,0228427491093;36777,82021015475
2023-05-31;Avianca;19977,611824394717;-368,8733206652093;39152,639201353464
2023-06-30;Avianca;11061,835713677392;-7953,847809043651;29717,223838945727
2023-07-31;Avianca;11815,252177117134;-7956,5783151748565;32896,59326218845
2023-08-31;Avianca;11729,060762136243;-8546,19877210765;30891,69585513811
2023-09-30;Avianca;11426,787743118824;-7511,610639684689;31113,262634554052
2023-10-31;Avianca;15601,32323820613;-5365,118061547806;35799,968052534925
2023-11-30;Avianca;19044,479839643387;-636,6061553306442;39840,34412969843
2023-12-31;Avianca;18587,63043358282;-936,026372036035;38940,37929357772
2024-01-31;Avianca;21059,828730002824;2547,865652404202;42132,322830178164
2024-02-29;Avianca;20805,53310119282;2234,9073396763233;40598,558807871836
2024-03-31;Avianca;16907,350884889307;-1806,0218805999014;35890,00429672481
2024-04-30;Avianca;11237,279456150016;-8755,16945153489;30697,32474987878
2024-05-31;Avianca;5989,467904500619;-13772,291263091052;25353,89114700147
2024-06-30;Avianca;8935,17848595831;-9402,106496399287;28496,940783955753
2024-07-31;Avianca;9813,935326121553;-10455,359655563369;29619,82917301836
2024-08-31;Avianca;10969,755869466855;-8493,786040639443;30118,736679845773
2024-09-30;Avianca;10120,10359240788;-9616,747907008525;30026,563892592632
2024-10-31;Avianca;9061,05346734571;-11184,124687703203;28580,50969532692
2024-11-30;Avianca;10881,767512234896;-8709,629633950271;31730,016966358846
2024-12-31;Avianca;13500,228335217576;-5990,288359105871;33071,2913661513
2017-01-31;Copa Airlines;36896,81388182099;10380,670850057788;62314,64887291892
2017-02-28;Copa Airlines;43489,67816534657;16849,838494016036;69409,14791385508
2017-03-31;Copa Airlines;42818,54819867408;15830,157288306698;68528,48218474422
2017-04-30;Copa Airlines;35040,683006057254;9387,085642624319;61470,11938816363
2017-05-31;Copa Airlines;31060,294436335746;4613,972482300593;55686,028372901164
2017-06-30;Copa Airlines;31739,213188236055;5884,30875226871;57388,87129226521
2017-07-31;Copa Airlines;34369,73075321765;8010,338386425451;61421,8022760384
2017-08-31;Copa Airlines;36441,502385215535;11349,692643982964;61954,49227514654
2017-09-30;Copa Airlines;35394,71079703148;9959,520511531824;61345,68930704712
2017-10-31;Copa Airlines;36184,54292613532;11391,800077352544;61566,371707072714
2017-11-30;Copa Airlines;34795,30426707798;7636,480935681039;61586,974184296254
2017-12-31;Copa Airlines;38859,93900095249;11527,661470686544;63981,753188697
2018-01-31;Copa Airlines;41030,73758368379;16954,965356397763;68151,39254122206
2018-02-28;Copa Airlines;38358,993870735794;12827,981288493673;63373,76172140651
2018-03-31;Copa Airlines;41541,71509077249;17098,576277554082;67192,15962589788
2018-04-30;Copa Airlines;36383,934695074604;11410,293731687867;61963,45844139526
2018-05-31;Copa Airlines;36919,06365648198;11752,470938965036;61850,66039377257
2018-06-30;Copa Airlines;32805,85671082698;6060,7558026980305;58391,59152383318
2018-07-31;Copa Airlines;34893,577631132226;10922,46599395908;61676,050487015855
2018-08-31;Copa Airlines;34710,830693586744;10533,710923288649;58489,026230342104
2018-09-30;Copa Airlines;34233,930999584976;11267,33835863515;59833,165056539496
2018-10-31;Copa Airlines;36754,06914968479;11155,092025616623;63850,52022151408
2018-11-30;Copa Airlines;37270,83033096248;13134,416656320289;62227,450791247196
2018-12-31;Copa Airlines;42117,904564451084;15010,196919010827;70963,01833925064
2019-01-31;Copa Airlines;45039,35705552584;18603,171811186607;70847,4405695298
2019-02-28;Copa Airlines;33175,55459406833;7588,900644711602;56890,908670462035
2019-03-31;Copa Airlines;40368,737091528754;13011,36541096813;65781,11660813265
2019-04-30;Copa Airlines;37858,66164819423;11674,536305592716;64092,65166952718
2019-05-31;Copa Airlines;42792,0609340621;17686,156552398013;67434,35926611035
2019-06-30;Copa Airlines;33776,99807131272;7201,710607859433;59484,201828724654
2019-07-31;Copa Airlines;35334,22717299843;10683,136617669727;60697,5688188935
2019-08-31;Copa Airlines;32942,54001906076;6948,106500987024;58271,03846852965
2019-09-30;Copa Airlines;33126,02936338543;5838,877817283344;58008,60749814688
2019-10-31;Copa Airlines;37408,43323925826;13211,732975489525;64090,33243713012
2019-11-30;Copa Airlines;39803,12700108526;16078,030786743979;65260,626016253555
2019-12-31;Copa Airlines;45368,17284995225;20175,720366474958;69916,93650301447
2020-01-31;Copa Airlines;48919,15436900207;22192,123485506443;74640,0143108055
2020-02-29;Copa Airlines;51631,45907467375;26072,071002429417;77592,7001631956
2020-03-31;Copa Airlines;47266,28374606236;23026,68812670233;74335,17492132634
2020-04-30;Copa Airlines;36901,787140725355;8854,568491771346;62012,04530891683
2020-05-31;Copa Airlines;28293,879028500276;3735,458179659065;54969,598327413245
2020-06-30;Copa Airlines;33650,81910513264;8348,646657627849;59739,901554823206
2020-07-31;Copa Airlines;36834,408564598816;9868,548468125653;62904,290147658176
2020-08-31;Copa Airlines;41203,992396711306;14611,116376360285;67321,06309253845
2020-09-30;Copa Airlines;39679,01168645496;14952,155826712613;65831,66111648637
2020-10-31;Copa Airlines;38774,01469553427;13298,871345263058;61396,110051938944
2020-11-30;Copa Airlines;35454,89696518888;9396,266642749833;60852,62169068444
2020-12-31;Copa Airlines;38674,82727908762;13831,676981799203;64803,29395905561
2021-01-31;Copa Airlines;39973,5728861955;14495,919286685059;67333,11063164598
2021-02-28;Copa Airlines;46567,131306658244;20498,775314894694;72186,01616898668
2021-03-31;Copa Airlines;45896,76984880452;20051,63986699152;71348,15144446355
2021-04-30;Copa Airlines;38119,71676560493;11514,457936643006;63877,984631811676
2021-05-31;Copa Airlines;34140,16737557353;8187,90504045209;58350,20538238842
2021-06-30;Copa Airlines;34819,92270665317;8794,857063372097;62005,37094866478
2021-07-31;Copa Airlines;37451,304736765596;12324,556767557338;61369,72892302472
2021-08-31;Copa Airlines;39523,94083396817;13481,586497824293;66007,076557112
2021-09-30;Copa Airlines;38478,172243628105;12803,6464211722;65038,32732184604
2021-10-31;Copa Airlines;39269,06147047847;13013,621590637467;64473,39605279345
2021-11-30;Copa Airlines;37880,845809289516;14236,957093762972;64307,34741562779
2021-12-31;Copa Airlines;41946,77616812643;17276,16611723489;66826,23888895639
2022-01-31;Copa Airlines;44118,87037588382;19226,66240986849;70763,93258841806
2022-02-28;Copa Airlines;41448,296904797426;16683,458584736396;67139,84501509121
2022-03-31;Copa Airlines;44632,31375097209;18428,882269026755;71032,79824910876
2022-04-30;Copa Airlines;39475,787186948844;14085,026406338131;66875,87130281805
2022-05-31;Copa Airlines;40012,25214991314;16511,157778273333;65399,83714188579
2022-06-30;Copa Airlines;35900,33810898058;8415,502504233225;60291,11064952983
2022-07-31;Copa Airlines;37989,39503076713;11614,752028494975;65147,63584975316
2022-08-31;Copa Airlines;37807,98409484248;11827,556611437778;62544,44802122938
2022-09-30;Copa Airlines;37332,377305547205;10382,014125222287;63117,536916451274
2022-10-31;Copa Airlines;39853,85145721726;13116,506197932855;65129,855949459314
2022-11-30;Copa Airlines;40371,90554326062;14136,878199230878;64477,93581036497
2022-12-31;Copa Airlines;45220,31577836796;18366,3783878716;72549,13001067136
2023-01-31;Copa Airlines;48143,10427099291;22599,09214607221;72902,0032113697
2023-02-28;Copa Airlines;36280,50852066609;9782,224103053744;60466,8290978845
2023-03-31;Copa Airlines;43475,02701958129;17106,936043423942;68744,57929906559
2023-04-30;Copa Airlines;40966,244480943664;14859,146840776957;67408,85183831821
2023-05-31;Copa Airlines;45900,97976828146;20381,44311614571;69457,09220875244
2023-06-30;Copa Airlines;36887,209810125016;10556,368385007958;64302,14602559008
2023-07-31;Copa Airlines;38445,77491324722;13212,44924934298;63650,66571280898
2023-08-31;Copa Airlines;36055,42376046672;10658,070724758478;61885,7377239145
2023-09-30;Copa Airlines;36240,20600916324;10121,746759366568;60527,39607943452
2023-10-31;Copa Airlines;40523,94588622264;15059,032674041111;65696,44488792238
2023-11-30;Copa Airlines;42919,93253548721;16822,03485253327;68931,21275498791
2023-12-31;Copa Airlines;48486,31436803485;22282,15320851798;72821,27071873781
2024-01-31;Copa Airlines;52038,63187072145;26939,592874460464;78694,73591854112
2024-02-29;Copa Airlines;54752,18514366634;28663,632215447567;81352,26902187969
2024-03-31;Copa Airlines;50388,34449043006;25677,360900450218;75829,28433852727
2024-04-30;Copa Airlines;40025,13950644368;16858,91641287881;63850,25508666241
2024-05-31;Copa Airlines;31418,2222367214;6793,389668252012;58791,150142960796
2024-06-30;Copa Airlines;36776,12119318753;10940,270727496234;62257,59049961471
2024-07-31;Copa Airlines;39960,40430295983;14027,193811993408;63700,85440062326
2024-08-31;Copa Airlines;44330,68178540011;18849,585509916004;71579,39742171526
2024-09-30;Copa Airlines;42806,372349702084;18347,11321268038;69544,85299809936
2024-10-31;Copa Airlines;41901,99135043567;14578,425006195761;68451,92073289455
2024-11-30;Copa Airlines;38583,469741094;12809,068692858717;63538,767104597886
2024-12-31;Copa Airlines;41804,016046627265;17546,751508820238;67280,8615714784
2018-01-31;Flybondi;14152,453074899844;-78034,38053469668;116082,56262246854
2018-02-28;Flybondi;7928,297968561033;-90287,94518167178;104767,67816511862
2018-03-31;Flybondi;18961,614702940726;-73846,49314778228;110552,40959762443
2018-04-30;Flybondi;6231,427764051838;-93257,15513231086;97875,04268631853
2018-05-31;Flybondi;-2402,4201241528717;-90291,28160259953;90848,04342712456
2018-06-30;Flybondi;-1344,3043774920225;-98202,30051899824;87020,52408460197
2018-07-31;Flybondi;16233,912176792293;-70244,32957299538;105091,15189271052
2018-08-31;Flybondi;34878,93861707754;-59150,407760443464;134710,14158927262
2018-09-30;Flybondi;27789,782478747642;-64985,60528040502;126875,0784306243
2018-10-31;Flybondi;46086,70196557105;-43738,10401765878;138364,88938677145
2018-11-30;Flybondi;44509,7741678713;-47398,66577075966;139466,77104571328
2018-12-31;Flybondi;58086,62133337165;-41327,39686547346;147878,7405099372
2019-01-31;Flybondi;64240,15089572892;-24977,35131515472;159263,254687997
2019-02-28;Flybondi;36187,72379041933;-51581,064309548296;126921,40929518874
2019-03-31;Flybondi;64272,678470406696;-33330,80597186408;155274,18137592738
2019-04-30;Flybondi;60484,23333108545;-32286,870669838914;153363,0938722412
2019-05-31;Flybondi;52879,96702896946;-43561,60677402133;136916,64182168667
2019-06-30;Flybondi;40842,17074225931;-52156,73848053628;131551,68915506176
2019-07-31;Flybondi;62994,817188733316;-29979,247060779355;149866,56643743665
2019-08-31;Flybondi;78525,93846963874;-15270,862145261544;171457,84301913512
2019-09-30;Flybondi;62922,041020013334;-33645,88073949208;161668,90755534646
2019-10-31;Flybondi;96985,30478927951;-1813,956433286843;194247,4719501273
2019-11-30;Flybondi;95764,17924525279;4994,754658397539;190424,7751289701
2019-12-31;Flybondi;112379,05355666617;17639,77155007486;205694,86169714655
2020-01-31;Flybondi;113932,99633561041;19097,85304407319;206120,9495405782
2020-02-29;Flybondi;136360,50516479366;41798,465707511015;226849,6914486086
2020-03-31;Flybondi;114475,85576435075;23111,568668681804;198619,18087496414
2020-04-30;Flybondi;83322,35427595896;-8845,008380411737;175052,44963851696
2020-05-31;Flybondi;71615,15874226521;-18162,088684411796;159604,249536245
2020-06-30;Flybondi;98669,22791043956;6478,33074727678;194282,2819192185
2020-07-31;Flybondi;107362,72988646654;6841,468407663159;196029,43784097247
2020-08-31;Flybondi;132079,66306812124;40792,22585218009;223105,3990105974
2020-09-30;Flybondi;142971,73992468353;48749,388632444665;232172,5156300842
2020-10-31;Flybondi;130148,21345603585;33795,94057422288;221526,77263252944
2020-11-30;Flybondi;127251,61609024994;31362,66692524031;218488,6686137968
2020-12-31;Flybondi;134117,30983153003;40744,01709753297;221785,44667093948
2021-01-31;Flybondi;148658,20041089717;50592,21235527551;244188,4909745234
2021-02-28;Flybondi;164673,27098463057;74775,92703853459;259220,6875337239
2021-03-31;Flybondi;159053,5746865891;68143,59719825714;256652,94608942917
2021-04-30;Flybondi;137207,2362489318;40038,47869544915;232228,50307836707
2021-05-31;Flybondi;127216,83620704395;39844,22673386952;219577,6878076238
2021-06-30;Flybondi;141323,89733759142;57649,50827138707;231768,8941400897
2021-07-31;Flybondi;154429,65324570108;62893,88267750396;250752,99688214215
2021-08-31;Flybondi;176154,52205924064;80955,55992247463;271827,65011643973
2021-09-30;Flybondi;177914,65863023562;81512,19607437446;267898,4067217887
2021-10-31;Flybondi;180592,7698629422;85922,20665444639;271808,74373936985
2021-11-30;Flybondi;178470,6876202315;83317,49672763074;266482,1846073477
2021-12-31;Flybondi;188813,17252224014;96366,18561396247;282772,66736761533
2022-01-31;Flybondi;199314,47407697234;105149,60127993803;290548,5164529686
2022-02-28;Flybondi;193107,14697438193;112017,42277037613;286142,84496046556
2022-03-31;Flybondi;204159,0947132914;105200,21165154836;290884,41306668276
2022-04-30;Flybondi;191448,051825744;102252,83718209932;289260,16290664725
2022-05-31;Flybondi;182833,9861239092;91978,5009175338;272807,62506181304
2022-06-30;Flybondi;183911,338124034;95556,81151908288;273369,3766371937
2022-07-31;Flybondi;201509,43214671646;110117,80684247485;295317,4589853429
2022-08-31;Flybondi;220175,40948716024;126209,50187502109;311455,01601644757
2022-09-30;Flybondi;213106,5284040835;120939,9355916982;303816,1861730752
2022-10-31;Flybondi;231424,39878150172;136263,90073428748;327068,2585499151
2022-11-30;Flybondi;229867,74605377385;128459,97846574734;321953,81805767404
2022-12-31;Flybondi;243465,54412506393;155183,72524067256;334325,7284339437
2023-01-31;Flybondi;249640,02461429546;157641,99882818726;345274,81734696985
2023-02-28;Flybondi;221606,52093049296;130183,25699841125;317558,26853664574
2023-03-31;Flybondi;249712,42654140864;155423,15089266116;349758,1880081903
2023-04-30;Flybondi;245944,2564913044;155823,52116261807;335681,66871048085
2023-05-31;Flybondi;238360,9411145073;146333,378416056;331394,4792518425
2023-06-30;Flybondi;226343,41991688003;132676,2400258812;316972,6444005661
2023-07-31;Flybondi;248517,01727289415;159315,36769789198;343264,1812627913
2023-08-31;Flybondi;264069,0894632812;171882,73833293287;354986,93070755544
2023-09-30;Flybondi;248485,46706843955;156471,33134495956;344367,37420256325
2023-10-31;Flybondi;282569,6817277585;193147,24637518832;380957,51455108233
2023-11-30;Flybondi;281368,42067578394;187589,46048916416;369941,1427196964
2023-12-31;Flybondi;298003,8216289441;211293,60964537604;392064,3301232493
2024-01-31;Flybondi;299578,291049516;211858,62768873494;388542,15778769035
2024-02-29;Flybondi;322024,8508941336;232574,41565145337;421567,5634086027
2024-03-31;Flybondi;300160,5663723495;206594,5989993539;391408,53749110445
2024-04-30;Flybondi;269025,4429243878;177086,3502341534;364123,90321148036
2024-05-31;Flybondi;257337,23803242185;168333,65024586619;354207,7835255261
2024-06-30;Flybondi;284409,28845207137;190537,5052660039;375510,4519071835
2024-07-31;Flybondi;293121,37105469045;203348,84056090488;385953,5630687512
2024-08-31;Flybondi;317856,8848629251;233870,8659982601;415776,17899874796
2024-09-30;Flybondi;328765,2030238209;236212,12186851434;415960,91182822676
2024-10-31;Flybondi;315958,4592361257;225599,56749250146;413593,9763754148
2024-11-30;Flybondi;313075,76804083865;224940,9763413864;402950,3069426003
2024-12-31;Flybondi;319955,83149144956;227946,28191989925;404274,6433093373
2017-01-31;Gol Transportes Aéreos;93454,83505246975;49437,93725896563;138187,28608249177
2017-02-28;Gol Transportes Aéreos;107782,34803519727;68530,78024083826;151197,5857378661
2017-03-31;Gol Transportes Aéreos;101203,01530242349;61520,53092333984;144837,68772144313
2017-04-30;Gol Transportes Aéreos;83509,20088897324;40601,57791141496;125923,0390990559
2017-05-31;Gol Transportes Aéreos;66954,96143545938;26799,90085142162;110753,8312122052
2017-06-30;Gol Transportes Aéreos;65690,98406073643;25553,90196377958;107641,31132629456
2017-07-31;Gol Transportes Aéreos;82065,97292723073;42030,49238256386;125227,46019108282
2017-08-31;Gol Transportes Aéreos;82329,68177184885;40436,28457172431;123460,03293559613
2017-09-30;Gol Transportes Aéreos;84213,4752766258;42906,20051779911;123602,4911071834
2017-10-31;Gol Transportes Aéreos;83420,04500378556;37769,00620843236;126250,42015249406
2017-11-30;Gol Transportes Aéreos;79272,31927029543;35905,57856509806;118737,43277124137
2017-12-31;Gol Transportes Aéreos;81157,35357084205;40793,619786864976;126027,38789920142
2018-01-31;Gol Transportes Aéreos;97814,72076120636;57293,60352736328;139640,92034040776
2018-02-28;Gol Transportes Aéreos;83902,50120941606;41773,323018943054;126498,44024893167
2018-03-31;Gol Transportes Aéreos;86967,48542703073;44867,73881811406;126964,90105585408
2018-04-30;Gol Transportes Aéreos;75475,87273885994;32764,791089821618;113095,56871432233
2018-05-31;Gol Transportes Aéreos;64744,15246282644;25512,555939842867;108867,8815181549
2018-06-30;Gol Transportes Aéreos;59427,13771182991;18250,550505872103;104954,10581730916
2018-07-31;Gol Transportes Aéreos;74952,22747729246;34427,47090052106;113955,97768544783
2018-08-31;Gol Transportes Aéreos;70559,32096219203;29820,518364414267;113868,73178250498
2018-09-30;Gol Transportes Aéreos;69558,51620683192;29647,117454155894;110078,36242705239
2018-10-31;Gol Transportes Aéreos;71729,47143893913;28422,310539368085;114086,02693475591
2018-11-30;Gol Transportes Aéreos;70615,74115992294;28266,376433790178;115928,1411871566
2018-12-31;Gol Transportes Aéreos;78083,98942393398;37443,725712846855;122907,48318048121
2019-01-31;Gol Transportes Aéreos;101903,38081702321;60702,04281160961;142603,93865780765
2019-02-28;Gol Transportes Aéreos;59808,147016747964;16297,853010703615;101508,10089054877
2019-03-31;Gol Transportes Aéreos;72934,46784615108;31877,922103113346;116666,70259344327
2019-04-30;Gol Transportes Aéreos;67694,91816697041;25386,532830864297;107441,05974414125
2019-05-31;Gol Transportes Aéreos;62623,17134308177;16156,545515958705;103859,13466803466
2019-06-30;Gol Transportes Aéreos;53067,76221701855;11036,212189423191;95944,90208529813
2019-07-31;Gol Transportes Aéreos;67672,1002377744;28549,588549919386;109804,68937893985
2019-08-31;Gol Transportes Aéreos;58632,14617117282;17246,82931041899;99319,3833487878
2019-09-30;Gol Transportes Aéreos;54917,86580424187;13389,300239832879;96311,20678909292
2019-10-31;Gol Transportes Aéreos;60187,557100064754;18592,599411950774;103387,32376108144
2019-11-30;Gol Transportes Aéreos;62163,89150392842;22405,8818501326;101346,20034976654
2019-12-31;Gol Transportes Aéreos;75147,79265218951;32382,712442201224;116904,5194984609
2020-01-31;Gol Transportes Aéreos;105706,91351478864;65286,19954389113;150455,72694415483
2020-02-29;Gol Transportes Aéreos;95244,63492497943;54929,1709876498;135534,76325684815
2020-03-31;Gol Transportes Aéreos;79445,07990453271;36049,966007038674;124403,55406532963
2020-04-30;Gol Transportes Aéreos;55611,63377005626;16499,340705746814;95185,43882550628
2020-05-31;Gol Transportes Aéreos;33081,782991650245;-7990,882643668177;75214,17840955994
2020-06-30;Gol Transportes Aéreos;35683,86066198282;-5656,367078752929;76423,20601196642
2020-07-31;Gol Transportes Aéreos;52835,762783922924;9470,31504534906;94946,92155911047
2020-08-31;Gol Transportes Aéreos;57760,24058109527;15544,36136144531;100347,53941349375
2020-09-30;Gol Transportes Aéreos;62696,97792648303;21257,403988741054;101419,15948521267
2020-10-31;Gol Transportes Aéreos;59079,510853774394;22699,16215078455;101461,5188856093
2020-11-30;Gol Transportes Aéreos;51963,10196361361;11259,551156414209;94692,79958629061
2020-12-31;Gol Transportes Aéreos;48208,500555917664;6441,829811092937;89776,01904062515
2021-01-31;Gol Transportes Aéreos;57288,06080387453;15647,820326852414;100719,1773471896
2021-02-28;Gol Transportes Aéreos;71618,58962902843;30765,411048688144;110044,2291056473
2021-03-31;Gol Transportes Aéreos;65042,59586482424;24074,786279997108;105328,03939566303
2021-04-30;Gol Transportes Aéreos;47353,06256843862;7238,102508153593;85716,92793140365
2021-05-31;Gol Transportes Aéreos;30803,24693639541;-10761,712553732505;71233,0655919472
2021-06-30;Gol Transportes Aéreos;29544,48791388038;-11086,815723311984;70082,29584408987
2021-07-31;Gol Transportes Aéreos;45924,86907759059;2926,6224066771665;86529,4362720629
2021-08-31;Gol Transportes Aéreos;46193,97021847538;3082,7833501635173;87685,48039968566
2021-09-30;Gol Transportes Aéreos;48083,61660588921;6577,008561134845;88342,54612804798
2021-10-31;Gol Transportes Aéreos;47296,23431143192;4523,227821826483;88543,40240073872
2021-11-30;Gol Transportes Aéreos;43154,36146033957;2989,1712219045426;87232,8448016959
2021-12-31;Gol Transportes Aéreos;45045,58619694064;5145,010270720755;85922,51581068784
2022-01-31;Gol Transportes Aéreos;61709,14382361974;22234,7529764394;101683,47364918943
2022-02-28;Gol Transportes Aéreos;47802,5156334308;6429,80601349633;87283,48709002715
2022-03-31;Gol Transportes Aéreos;50874,512064314535;6216,142486852817;89665,09983751507
2022-04-30;Gol Transportes Aéreos;39389,685390051636;-186,31389574271844;81602,99791073745
2022-05-31;Gol Transportes Aéreos;28665,229488674242;-13069,09488550913;70872,28932995646
2022-06-30;Gol Transportes Aéreos;23355,244777713902;-16734,469039239382;68387,11835586453
2022-07-31;Gol Transportes Aéreos;38887,5989183853;-3695,152367953032;79048,52528469726
2022-08-31;Gol Transportes Aéreos;34501,972659894556;-6074,6723582377745;74429,15276819438
2022-09-30;Gol Transportes Aéreos;33508,213313021435;-6319,174239699492;74227,93451199512
2022-10-31;Gol Transportes Aéreos;35686,44880065786;-3773,2744258050416;77695,8744769004
2022-11-30;Gol Transportes Aéreos;34579,763932701004;-8190,812918642668;77917,45002189753
2022-12-31;Gol Transportes Aéreos;42055,292453546004;1580,6055791529154;80453,30035924398
2023-01-31;Gol Transportes Aéreos;65881,96410330958;21336,78789356555;107909,21814523208
2023-02-28;Gol Transportes Aéreos;23793,306018940617;-19368,5928410781;66605,32343324918
2023-03-31;Gol Transportes Aéreos;36926,90710550621;-6969,305731826893;77400,95085038572
2023-04-30;Gol Transportes Aéreos;31694,402836631456;-11542,352190250718;72949,72974082397
2023-05-31;Gol Transportes Aéreos;26629,9362699356;-12809,72984788562;67817,08651515144
2023-06-30;Gol Transportes Aéreos;17081,57255328163;-25959,711285443198;60581,79502289308
2023-07-31;Gol Transportes Aéreos;31693,190830394786;-10276,306663834235;72400,77546234877
2023-08-31;Gol Transportes Aéreos;22660,517019051462;-19145,469076334237;63269,72488668846
2023-09-30;Gol Transportes Aéreos;18953,28206043454;-23625,075182984518;63644,05600675427
2023-10-31;Gol Transportes Aéreos;24230,253611558262;-15473,640346991242;65158,52518197209
2023-11-30;Gol Transportes Aéreos;26213,28710581085;-17748,76086742932;70476,66328968547
2023-12-31;Gol Transportes Aéreos;39204,11064752838;-180,1111617456746;78012,41847162678
2024-01-31;Gol Transportes Aéreos;69770,15390340713;30404,138292526917;113871,29074716703
2024-02-29;Gol Transportes Aéreos;59314,22701287329;14653,476300543358;101440,26073897436
2024-03-31;Gol Transportes Aéreos;43521,46173986886;-215,62925858062914;83119,54232893564
2024-04-30;Gol Transportes Aéreos;19694,586328809164;-23278,084565296347;58738,083340868296
2024-05-31;Gol Transportes Aéreos;-2829,4769206243873;-44636,866578549576;40337,07063092878
2024-06-30;Gol Transportes Aéreos;-221,79841572009536;-42932,989878896246;40277,70527435986
2024-07-31;Gol Transportes Aéreos;16935,773114061834;-23980,17335380011;57373,464559737535
2024-08-31;Gol Transportes Aéreos;21865,92031911594;-15556,427287291208;65166,284267973315
2024-09-30;Gol Transportes Aéreos;26808,14418834298;-12966,349177867774;67939,48669902874
2024-10-31;Gol Transportes Aéreos;23195,64090491026;-17694,196377322733;67342,16774096836
2024-11-30;Gol Transportes Aéreos;16084,035681934445;-25835,939878846042;60126,7351795662
2024-12-31;Gol Transportes Aéreos;12334,398063523213;-30273,04352425611;49356,97191332849
2018-12-31;JetSMART Airlines;-3057,3807282163907;-60502,85450747748;50483,3506306973
2019-01-31;JetSMART Airlines;7973,32450731231;-45116,52956792135;62028,89034517538
2019-02-28;JetSMART Airlines;-13469,889217007312;-67814,91856215459;40211,39558081242
2019-03-31;JetSMART Airlines;-7340,7050490486745;-64908,48534252583;52092,71031235737
2019-04-30;JetSMART Airlines;-9651,184721625072;-66064,09762059725;53365,64927784341
2019-05-31;JetSMART Airlines;-6806,668674947179;-62372,311930768345;51436,205671096024
2019-06-30;JetSMART Airlines;-11164,273629214647;-67327,44466839811;47584,480458369966
2019-07-31;JetSMART Airlines;31244,475666897102;-25709,338825708906;89339,04264881583
2019-08-31;JetSMART Airlines;21346,17763353498;-34772,654479596276;79779,40490046953
2019-09-30;JetSMART Airlines;16917,051949730747;-37692,07431970729;71841,89525979124
2019-10-31;JetSMART Airlines;33134,63485951314;-22114,147577064516;85096,46659078597
2019-11-30;JetSMART Airlines;42436,10504151309;-16739,834506832263;94022,61505943698
2019-12-31;JetSMART Airlines;51670,333473286104;-2181,4954702815135;107019,16123312003
2020-01-31;JetSMART Airlines;58860,16693880927;502,26252717534584;117656,41402557479
2020-02-29;JetSMART Airlines;61538,56957883473;4805,031617969508;115830,07588472315
2020-03-31;JetSMART Airlines;46947,72988342628;-9990,9463006741;99311,30055673585
2020-04-30;JetSMART Airlines;19659,091613735553;-37098,92684629573;75394,58470728778
2020-05-31;JetSMART Airlines;41671,38074236475;-15980,999061186569;100668,07086443834
2020-06-30;JetSMART Airlines;49485,00916490985;-7029,851325962527;107467,12231133609
2020-07-31;JetSMART Airlines;65668,91599212393;7884,762796631817;120622,93483757388
2020-08-31;JetSMART Airlines;80768,4920508919;25956,828662014344;136391,11658853563
2020-09-30;JetSMART Airlines;83312,7177766869;30448,11125137488;143174,94448960386
2020-10-31;JetSMART Airlines;84098,64246042461;23621,201667560475;138754,99706187626
2020-11-30;JetSMART Airlines;79553,78094050604;25811,7170858255;132698,54214504722
2020-12-31;JetSMART Airlines;88921,236804549;34141,44823746462;147463,7423929357
